Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2012,2012,tonnes,47800.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2013,2013,tonnes,39000.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2014,2014,tonnes,46500.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2015,2015,tonnes,75000.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2016,2016,tonnes,68800.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2017,2017,tonnes,106100.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2018,2018,tonnes,66000.000000,
222,Tunisia,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,2019,2019,tonnes,84700.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1961,1961,ha,953.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1962,1962,ha,621.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1963,1963,ha,927.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1964,1964,ha,1647.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1965,1965,ha,2178.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1966,1966,ha,2275.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1967,1967,ha,2380.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1968,1968,ha,2747.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1969,1969,ha,3237.000000,*
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1970,1970,ha,3237.000000,*
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1971,1971,ha,3237.000000,*
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1972,1972,ha,1691.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1973,1973,ha,1845.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1974,1974,ha,2826.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1975,1975,ha,5320.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1976,1976,ha,3769.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1977,1977,ha,4028.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1978,1978,ha,4182.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1979,1979,ha,3657.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1980,1980,ha,4153.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1981,1981,ha,5060.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1982,1982,ha,5800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1983,1983,ha,4860.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1984,1984,ha,3915.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1985,1985,ha,4348.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1986,1986,ha,4607.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1987,1987,ha,5374.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1988,1988,ha,5689.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1989,1989,ha,5350.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1990,1990,ha,5395.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1991,1991,ha,5531.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1992,1992,ha,4223.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1993,1993,ha,4827.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1994,1994,ha,4296.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1995,1995,ha,4700.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1996,1996,ha,3464.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1997,1997,ha,5554.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1998,1998,ha,4200.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,1999,1999,ha,3700.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2000,2000,ha,3231.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2001,2001,ha,3513.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2002,2002,ha,2914.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2003,2003,ha,2000.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2004,2004,ha,2000.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2005,2005,ha,2240.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2006,2006,ha,2680.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2007,2007,ha,1790.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2008,2008,ha,1900.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2009,2009,ha,1266.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2010,2010,ha,1211.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2011,2011,ha,1120.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2012,2012,ha,1421.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2013,2013,ha,882.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2014,2014,ha,932.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2015,2015,ha,877.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2016,2016,ha,2270.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2017,2017,ha,1799.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2018,2018,ha,1131.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5312,Area harvested,2019,2019,ha,1163.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1961,1961,hg/ha,10262.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1962,1962,hg/ha,9919.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1963,1963,hg/ha,10011.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1964,1964,hg/ha,9472.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1965,1965,hg/ha,8044.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1966,1966,hg/ha,9582.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1967,1967,hg/ha,9790.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1968,1968,hg/ha,10011.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1969,1969,hg/ha,8279.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1970,1970,hg/ha,8063.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1971,1971,hg/ha,6296.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1972,1972,hg/ha,8811.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1973,1973,hg/ha,9041.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1974,1974,hg/ha,7643.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1975,1975,hg/ha,6165.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1976,1976,hg/ha,11266.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1977,1977,hg/ha,10924.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1978,1978,hg/ha,11239.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1979,1979,hg/ha,12032.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1980,1980,hg/ha,9872.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1981,1981,hg/ha,11581.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1982,1982,hg/ha,9483.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1983,1983,hg/ha,9053.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1984,1984,hg/ha,8557.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1985,1985,hg/ha,9085.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1986,1986,hg/ha,9768.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1987,1987,hg/ha,10048.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1988,1988,hg/ha,8789.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1989,1989,hg/ha,10280.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1990,1990,hg/ha,12604.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1991,1991,hg/ha,10486.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1992,1992,hg/ha,12337.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1993,1993,hg/ha,10773.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1994,1994,hg/ha,8333.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1995,1995,hg/ha,8511.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1996,1996,hg/ha,7794.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1997,1997,hg/ha,5942.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1998,1998,hg/ha,9048.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,1999,1999,hg/ha,7568.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2000,2000,hg/ha,10634.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2001,2001,hg/ha,8884.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2002,2002,hg/ha,9609.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2003,2003,hg/ha,9890.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2004,2004,hg/ha,9925.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2005,2005,hg/ha,13607.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2006,2006,hg/ha,14813.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2007,2007,hg/ha,14425.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2008,2008,hg/ha,13400.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2009,2009,hg/ha,12638.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2010,2010,hg/ha,13212.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2011,2011,hg/ha,12143.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2012,2012,hg/ha,7741.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2013,2013,hg/ha,15873.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2014,2014,hg/ha,15494.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2015,2015,hg/ha,14151.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2016,2016,hg/ha,14013.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2017,2017,hg/ha,14436.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2018,2018,hg/ha,14633.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5419,Yield,2019,2019,hg/ha,14789.000000,Fc
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1961,1961,tonnes,978.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1962,1962,tonnes,616.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1963,1963,tonnes,928.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1964,1964,tonnes,1560.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1965,1965,tonnes,1752.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1966,1966,tonnes,2180.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1967,1967,tonnes,2330.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1968,1968,tonnes,2750.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1969,1969,tonnes,2680.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1970,1970,tonnes,2610.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1971,1971,tonnes,2038.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1972,1972,tonnes,1490.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1973,1973,tonnes,1668.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1974,1974,tonnes,2160.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1975,1975,tonnes,3280.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1976,1976,tonnes,4246.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1977,1977,tonnes,4400.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1978,1978,tonnes,4700.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1979,1979,tonnes,4400.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1980,1980,tonnes,4100.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1981,1981,tonnes,5860.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1982,1982,tonnes,5500.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1983,1983,tonnes,4400.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1984,1984,tonnes,3350.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1985,1985,tonnes,3950.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1986,1986,tonnes,4500.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1987,1987,tonnes,5400.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1988,1988,tonnes,5000.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1989,1989,tonnes,5500.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1990,1990,tonnes,6800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1991,1991,tonnes,5800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1992,1992,tonnes,5210.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1993,1993,tonnes,5200.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1994,1994,tonnes,3580.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1995,1995,tonnes,4000.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1996,1996,tonnes,2700.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1997,1997,tonnes,3300.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1998,1998,tonnes,3800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,1999,1999,tonnes,2800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2000,2000,tonnes,3436.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2001,2001,tonnes,3121.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2002,2002,tonnes,2800.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2003,2003,tonnes,1978.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2004,2004,tonnes,1985.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2005,2005,tonnes,3048.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2006,2006,tonnes,3970.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2007,2007,tonnes,2582.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2008,2008,tonnes,2546.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2009,2009,tonnes,1600.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2010,2010,tonnes,1600.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2011,2011,tonnes,1360.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2012,2012,tonnes,1100.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2013,2013,tonnes,1400.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2014,2014,tonnes,1444.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2015,2015,tonnes,1241.000000,
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2016,2016,tonnes,3181.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2017,2017,tonnes,2597.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2018,2018,tonnes,1655.000000,Im
222,Tunisia,826,"Tobacco, unmanufactured",5510,Production,2019,2019,tonnes,1720.000000,Im
222,Tunisia,388,Tomatoes,5312,Area harvested,1961,1961,ha,7843.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1962,1962,ha,7830.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1963,1963,ha,6995.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1964,1964,ha,9990.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1965,1965,ha,11700.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1966,1966,ha,13000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1967,1967,ha,11500.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1968,1968,ha,10000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1969,1969,ha,13000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1970,1970,ha,12000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1971,1971,ha,13000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1972,1972,ha,13000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1973,1973,ha,15000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1974,1974,ha,15000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1975,1975,ha,16150.000000,*
222,Tunisia,388,Tomatoes,5312,Area harvested,1976,1976,ha,16000.000000,F
222,Tunisia,388,Tomatoes,5312,Area harvested,1977,1977,ha,19470.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1978,1978,ha,17000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1979,1979,ha,17000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1980,1980,ha,16500.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1981,1981,ha,19000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1982,1982,ha,17000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1983,1983,ha,18000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1984,1984,ha,18300.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1985,1985,ha,18500.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1986,1986,ha,18800.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1987,1987,ha,19000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1988,1988,ha,22800.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1989,1989,ha,19300.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1990,1990,ha,21000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1991,1991,ha,22500.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1992,1992,ha,20600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1993,1993,ha,20600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1994,1994,ha,24700.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1995,1995,ha,23700.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1996,1996,ha,34800.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1997,1997,ha,26800.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1998,1998,ha,29300.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,1999,1999,ha,26600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2000,2000,ha,24900.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2001,2001,ha,21800.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2002,2002,ha,22100.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2003,2003,ha,24300.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2004,2004,ha,26000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2005,2005,ha,26600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2006,2006,ha,22600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2007,2007,ha,26300.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2008,2008,ha,27000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2009,2009,ha,27600.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2010,2010,ha,33000.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2011,2011,ha,32200.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2012,2012,ha,28900.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2013,2013,ha,23682.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2014,2014,ha,24966.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2015,2015,ha,27732.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2016,2016,ha,22190.000000,
222,Tunisia,388,Tomatoes,5312,Area harvested,2017,2017,ha,20229.000000,Im
222,Tunisia,388,Tomatoes,5312,Area harvested,2018,2018,ha,21324.000000,Im
222,Tunisia,388,Tomatoes,5312,Area harvested,2019,2019,ha,23157.000000,Im
222,Tunisia,388,Tomatoes,5419,Yield,1961,1961,hg/ha,74206.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1962,1962,hg/ha,118774.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1963,1963,hg/ha,132809.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1964,1964,hg/ha,102102.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1965,1965,hg/ha,114274.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1966,1966,hg/ha,115154.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1967,1967,hg/ha,101739.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1968,1968,hg/ha,95000.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1969,1969,hg/ha,117692.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1970,1970,hg/ha,137500.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1971,1971,hg/ha,124231.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1972,1972,hg/ha,136154.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1973,1973,hg/ha,151333.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1974,1974,hg/ha,158667.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1975,1975,hg/ha,160991.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1976,1976,hg/ha,156250.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1977,1977,hg/ha,164355.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1978,1978,hg/ha,152941.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1979,1979,hg/ha,164706.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1980,1980,hg/ha,169697.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1981,1981,hg/ha,200000.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1982,1982,hg/ha,152941.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1983,1983,hg/ha,200000.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1984,1984,hg/ha,234973.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1985,1985,hg/ha,227027.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1986,1986,hg/ha,223404.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1987,1987,hg/ha,255263.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1988,1988,hg/ha,175439.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1989,1989,hg/ha,227979.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1990,1990,hg/ha,252381.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1991,1991,hg/ha,257778.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1992,1992,hg/ha,266990.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1993,1993,hg/ha,203883.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1994,1994,hg/ha,194332.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1995,1995,hg/ha,244726.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1996,1996,hg/ha,201149.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1997,1997,hg/ha,186567.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1998,1998,hg/ha,226280.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,1999,1999,hg/ha,349624.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2000,2000,hg/ha,381526.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2001,2001,hg/ha,344037.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2002,2002,hg/ha,366516.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2003,2003,hg/ha,362140.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2004,2004,hg/ha,373077.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2005,2005,hg/ha,360902.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2006,2006,hg/ha,378319.000000,Fc
222,Tunisia,388,Tomatoes,5419,Yield,2007,2007,hg/ha,391635.000000,Fc
